codigo_ibge,municipio,ano,produtividade_ton_ha_ibge,previsao
3502804,Araçatuba (SP),2004,80.0,81.3071089809125
3502804,Araçatuba (SP),2005,82.278,81.87348290545587
3502804,Araçatuba (SP),2006,80.0,81.38992088733401
3502804,Araçatuba (SP),2007,100.0,84.05593541246553
3502804,Araçatuba (SP),2008,100.0,91.43376434229717
3502804,Araçatuba (SP),2009,90.0,94.10346720255035
3502804,Araçatuba (SP),2010,100.0,93.32105553599006
3502804,Araçatuba (SP),2011,80.0,86.31627641766136
3502804,Araçatuba (SP),2012,80.0,76.59382961400769
3502804,Araçatuba (SP),2013,80.0,81.13553098551002
3502804,Araçatuba (SP),2014,60.0,65.24608644658225
3502804,Araçatuba (SP),2015,75.0,79.1816522569249
3502804,Araçatuba (SP),2016,68.354,74.83708363563237
3502804,Araçatuba (SP),2017,65.0,71.25962608789952
3502804,Araçatuba (SP),2018,80.0,71.75891871525035
3502804,Araçatuba (SP),2019,75.0,76.47358180437395
3502804,Araçatuba (SP),2020,80.0,75.75747004969537
3502804,Araçatuba (SP),2021,80.0,74.76515351945109
3502804,Araçatuba (SP),2022,70.0,75.44235942694115
3502804,Araçatuba (SP),2023,76.667,74.69245177269347
3502804,Araçatuba (SP),2024,80.0,78.10653325486318
3502903,Araçoiaba da Serra (SP),2001,70.0,71.70159631762195
3502903,Araçoiaba da Serra (SP),2002,70.0,74.20611995128405
3502903,Araçoiaba da Serra (SP),2003,70.0,70.86708661720584
3502903,Araçoiaba da Serra (SP),2004,70.0,69.63415772934475
3502903,Araçoiaba da Serra (SP),2005,99.328,80.70614560394343
3502903,Araçoiaba da Serra (SP),2006,100.0,97.55513983998972
3502903,Araçoiaba da Serra (SP),2008,90.0,96.94583295291515
3502903,Araçoiaba da Serra (SP),2009,81.176,86.68777365102588
3502903,Araçoiaba da Serra (SP),2010,100.0,87.86042311045854
3502903,Araçoiaba da Serra (SP),2011,90.0,90.19805499866582
3502903,Araçoiaba da Serra (SP),2012,90.0,87.01642227062321
3502903,Araçoiaba da Serra (SP),2013,100.0,96.3553296911185
3502903,Araçoiaba da Serra (SP),2014,100.0,95.85994962315071
3502903,Araçoiaba da Serra (SP),2015,100.0,98.9195002008407
3502903,Araçoiaba da Serra (SP),2016,80.0,90.31435573111743
3502903,Araçoiaba da Serra (SP),2017,80.0,80.03616548046998
3502903,Araçoiaba da Serra (SP),2018,80.0,79.4952809879897
3502903,Araçoiaba da Serra (SP),2019,80.0,79.2353906656379
3502903,Araçoiaba da Serra (SP),2020,80.0,81.24928559885605
3502903,Araçoiaba da Serra (SP),2021,80.0,79.15921755568263
3502903,Araçoiaba da Serra (SP),2022,80.0,79.76326703198377
3502903,Araçoiaba da Serra (SP),2023,90.0,82.35188027865395
3502903,Araçoiaba da Serra (SP),2024,90.0,88.99878427973862
3503000,Aramina (SP),2001,70.0,72.85784364684646
3503000,Aramina (SP),2002,70.0,76.28476965277973
3503000,Aramina (SP),2003,70.0,80.15573792296786
3503000,Aramina (SP),2004,75.0,76.47592249504514
3503000,Aramina (SP),2005,74.503,76.99928845645728
3503000,Aramina (SP),2006,76.0,74.60345059342677
3503000,Aramina (SP),2007,70.0,75.09937979553929
3503000,Aramina (SP),2008,120.0,82.68979746459672
3503000,Aramina (SP),2009,90.0,98.03075894575602
3503000,Aramina (SP),2010,90.0,90.0623086501242
3503000,Aramina (SP),2011,90.0,90.00770760591513
3503000,Aramina (SP),2012,75.0,86.93136983260983
3503000,Aramina (SP),2013,80.0,76.67298025470708
3503000,Aramina (SP),2014,70.0,73.60463377861225
3503000,Aramina (SP),2015,75.0,72.7617059355856
3503000,Aramina (SP),2016,80.0,77.05281199277317
3503000,Aramina (SP),2017,80.0,80.76270129850421
3503000,Aramina (SP),2018,80.0,79.18911927088274
3503000,Aramina (SP),2019,75.0,73.95926212223206
3503000,Aramina (SP),2020,75.0,79.24440126254143
3503000,Aramina (SP),2021,65.0,71.34659355711773
3503000,Aramina (SP),2022,65.0,67.10747338509402
3503000,Aramina (SP),2023,71.667,74.64942308151768
3503000,Aramina (SP),2024,80.995,75.43368094625917
3503109,Arandu (SP),2004,70.0,71.66155945850697
3503109,Arandu (SP),2005,69.648,69.89382334204821
3503109,Arandu (SP),2006,70.0,71.15846144359234
3503109,Arandu (SP),2007,100.0,78.80228835357099
3503109,Arandu (SP),2008,70.0,86.36805991255929
3503109,Arandu (SP),2009,100.0,78.95279997245395
3503109,Arandu (SP),2010,100.0,93.44744481581682
3503109,Arandu (SP),2011,100.0,89.52707216880076
3503109,Arandu (SP),2012,70.0,90.16705775128341
3503109,Arandu (SP),2013,70.0,70.18141409888993
3503109,Arandu (SP),2014,70.0,73.12621850263275
3503109,Arandu (SP),2015,70.0,72.87677646023117
3503109,Arandu (SP),2016,60.0,67.23892466361232
3503109,Arandu (SP),2017,60.0,66.84459066026896
3503109,Arandu (SP),2018,55.0,58.24392377206524
3503109,Arandu (SP),2020,60.0,58.61145151880756
3503109,Arandu (SP),2021,60.0,60.42612919182207
3503109,Arandu (SP),2022,50.0,55.91399154177764
3503109,Arandu (SP),2023,60.0,57.02044959007663
3503109,Arandu (SP),2024,60.0,61.20145190226441
3503158,Arapeí (SP),2003,50.0,50.44871764291589
3503158,Arapeí (SP),2004,50.0,48.33139105236264
3503158,Arapeí (SP),2005,50.134,55.53792142683706
3503158,Arapeí (SP),2006,50.135,51.69327521496563
3503158,Arapeí (SP),2008,50.0,48.57755354513376
3503158,Arapeí (SP),2009,40.0,44.617756611830956
3503158,Arapeí (SP),2010,50.0,49.01251017610168
3503158,Arapeí (SP),2011,65.0,57.773886844058694
3503158,Arapeí (SP),2012,65.0,65.40971623018646
3503158,Arapeí (SP),2013,65.0,65.92095948791489
3503158,Arapeí (SP),2014,65.0,64.73271189886502
3503158,Arapeí (SP),2015,59.322,66.36882603952995
3503158,Arapeí (SP),2017,65.0,62.81376346669425
3503158,Arapeí (SP),2018,65.0,64.93040725763127
3503158,Arapeí (SP),2019,65.0,65.53821618131867
3503158,Arapeí (SP),2020,65.0,65.58567248002
3503158,Arapeí (SP),2021,65.0,65.41651006150795
3503158,Arapeí (SP),2022,65.0,65.4057062292707
3503158,Arapeí (SP),2023,76.7,70.09993687694254
3503158,Arapeí (SP),2024,65.0,70.15591924339464
3503208,Araraquara (SP),2001,70.0,73.32475342678305
3503208,Araraquara (SP),2002,71.6,72.97707350428882
3503208,Araraquara (SP),2003,69.5,69.19225747973923
3503208,Araraquara (SP),2004,75.952,72.57546818349427
3503208,Araraquara (SP),2005,82.865,79.64690565593129
3503208,Araraquara (SP),2006,75.0,79.48874256832205
3503208,Araraquara (SP),2007,80.0,77.18773685403951
3503208,Araraquara (SP),2008,90.0,84.61848966112905
3503208,Araraquara (SP),2009,90.0,89.70322083315898
3503208,Araraquara (SP),2010,130.156,98.60417926460389
3503208,Araraquara (SP),2011,88.016,104.07997290517815
3503208,Araraquara (SP),2012,72.0,78.61398660639433
3503208,Araraquara (SP),2013,80.0,78.47584468866111
3503208,Araraquara (SP),2014,80.0,70.14248327027671
3503208,Araraquara (SP),2015,75.0,78.68220157438735
3503208,Araraquara (SP),2016,80.0,78.670357955296
3503208,Araraquara (SP),2017,80.0,79.09935896127394
3503208,Araraquara (SP),2018,80.0,79.22750020412907
3503208,Araraquara (SP),2019,80.0,80.54381529332258
3503208,Araraquara (SP),2020,80.0,79.17412466336606
3503208,Araraquara (SP),2021,80.0,77.07945913368572
3503208,Araraquara (SP),2022,80.0,80.68750245212226
3503208,Araraquara (SP),2023,80.0,80.49741955741356
3503208,Araraquara (SP),2024,70.0,74.84754096442451
3503307,Araras (SP),2001,77.931,72.84369843950722
3503307,Araras (SP),2002,90.0,80.51491710694734
3503307,Araras (SP),2003,90.0,88.28679500827701
3503307,Araras (SP),2004,90.0,85.09145907833057
3503307,Araras (SP),2005,92.411,89.00742937375597
3503307,Araras (SP),2006,83.0,89.12928384240806
3503307,Araras (SP),2007,83.0,80.17348805244164
3503307,Araras (SP),2008,90.0,86.16245673052248
3503307,Araras (SP),2009,87.735,86.4674418829499
3503307,Araras (SP),2010,93.0,90.57338410223109
3503307,Araras (SP),2011,90.0,87.5610353077705
3503307,Araras (SP),2012,78.0,84.57033391363271
3503307,Araras (SP),2013,69.333,77.8350265058129
3503307,Araras (SP),2015,68.0,73.49430674170782
3503307,Araras (SP),2016,80.0,80.1328856703861
3503307,Araras (SP),2017,80.0,80.317124727342
3503307,Araras (SP),2018,76.444,78.39717851679768
3503307,Araras (SP),2019,80.0,78.04236290201945
3503307,Araras (SP),2020,80.0,79.42556010487561
3503307,Araras (SP),2021,90.0,82.4704233704919
3503307,Araras (SP),2022,75.0,86.10292928199937
3503307,Araras (SP),2023,80.0,77.60022852651161
3503307,Araras (SP),2024,85.0,81.1951342807263
3503356,Arco-Íris (SP),2003,75.19,81.47470116557024
3503356,Arco-Íris (SP),2004,91.939,81.41250748991642
3503356,Arco-Íris (SP),2005,91.552,88.25828554917749
3503356,Arco-Íris (SP),2006,90.0,83.27921776057141
3503356,Arco-Íris (SP),2007,90.0,88.86194231536638
3503356,Arco-Íris (SP),2008,75.0,87.2714119752143
3503356,Arco-Íris (SP),2009,72.0,76.5239211022419
3503356,Arco-Íris (SP),2010,72.0,75.0670048988436
3503356,Arco-Íris (SP),2011,80.0,76.77791972936097
3503356,Arco-Íris (SP),2012,80.0,79.98908593461398
3503356,Arco-Íris (SP),2013,76.0,71.86749797189968
3503356,Arco-Íris (SP),2014,61.0,68.78651390850818
3503356,Arco-Íris (SP),2015,75.0,72.80472331007569
3503356,Arco-Íris (SP),2016,75.0,78.83138345343652
3503356,Arco-Íris (SP),2017,61.0,73.10088101464399
3503356,Arco-Íris (SP),2018,82.8,74.75752678127064
3503356,Arco-Íris (SP),2019,70.0,75.84187418510261
3503356,Arco-Íris (SP),2020,75.0,72.05330379766079
3503356,Arco-Íris (SP),2021,70.0,68.58993518346934
3503356,Arco-Íris (SP),2022,65.0,70.00407740825155
3503356,Arco-Íris (SP),2023,70.65,70.76058753588802
3503356,Arco-Íris (SP),2024,60.0,66.25949456388751
3503406,Arealva (SP),2001,80.0,80.38372947122929
3503406,Arealva (SP),2002,80.0,81.93079043161656
3503406,Arealva (SP),2003,80.0,83.64861288521354
3503406,Arealva (SP),2004,80.0,83.96327784584626
3503406,Arealva (SP),2005,79.463,81.7308050818569
3503406,Arealva (SP),2006,80.0,84.0082627651996
3503406,Arealva (SP),2007,90.0,85.02791990575658
3503406,Arealva (SP),2008,80.0,87.17641247799946
3503406,Arealva (SP),2009,80.0,82.29801229847904
3503406,Arealva (SP),2010,80.0,79.72423701157199
3503406,Arealva (SP),2011,81.5,81.3759661246466
3503406,Arealva (SP),2012,81.5,80.57310470363873
3503406,Arealva (SP),2013,81.5,80.4484867787919
3503406,Arealva (SP),2014,76.297,76.00285605828165
3503406,Arealva (SP),2015,76.248,75.45448009784545
3503406,Arealva (SP),2016,72.125,76.72790783702162
3503406,Arealva (SP),2017,75.0,75.73284391206415
3503406,Arealva (SP),2018,80.0,76.96526909884486
3503406,Arealva (SP),2019,77.0,78.36252472590762
3503406,Arealva (SP),2020,72.0,76.38238356167687
3503406,Arealva (SP),2021,50.0,64.38565104444169
3503406,Arealva (SP),2022,75.0,72.64677142691335
3503406,Arealva (SP),2023,75.0,79.65007556812797
3503406,Arealva (SP),2024,65.0,65.39680839674219
3503505,Areias (SP),2002,80.0,75.85833825434432
3503505,Areias (SP),2003,80.0,71.22217179549617
3503505,Areias (SP),2004,80.0,68.1938618570388
3503505,Areias (SP),2005,60.173,66.18881908827977
3503505,Areias (SP),2006,60.0,63.45932133786593
3503505,Areias (SP),2008,60.0,64.875199255994
3503505,Areias (SP),2009,60.0,59.362498091061696
3503505,Areias (SP),2010,60.0,60.06487121173272
3503505,Areias (SP),2011,60.0,62.026488509934524
3503505,Areias (SP),2012,60.0,60.49489515422075
3503505,Areias (SP),2013,60.0,61.969785647005764
3503505,Areias (SP),2014,60.0,60.11455347705072
3503505,Areias (SP),2015,60.0,58.48220747510822
3503505,Areias (SP),2017,60.0,60.926766755758074
3503505,Areias (SP),2018,60.0,61.71450656915993
3503505,Areias (SP),2019,65.0,62.30762837502202
3503505,Areias (SP),2020,60.0,64.62629231550395
3503505,Areias (SP),2021,60.0,60.10497960260244
3503505,Areias (SP),2022,60.0,61.48244537714738
3503505,Areias (SP),2023,72.0,68.6620305405983
3503505,Areias (SP),2024,60.0,66.79335903305031
3503604,Areiópolis (SP),2001,90.0,86.65616706136571
3503604,Areiópolis (SP),2002,79.411,81.59188590639116
3503604,Areiópolis (SP),2003,80.0,82.8712760717621
3503604,Areiópolis (SP),2004,81.212,80.78651248252535
3503604,Areiópolis (SP),2005,89.409,80.6501198837111
3503604,Areiópolis (SP),2006,90.0,86.91583207372308
3503604,Areiópolis (SP),2007,90.0,88.04522473485386
3503604,Areiópolis (SP),2008,90.0,88.71084302160786
3503604,Areiópolis (SP),2009,90.0,89.50917402871262
3503604,Areiópolis (SP),2010,91.836,88.58999688013641
3503604,Areiópolis (SP),2011,90.0,87.04493413180309
3503604,Areiópolis (SP),2012,80.0,84.5737885416069
3503604,Areiópolis (SP),2013,80.0,81.05241513340731
3503604,Areiópolis (SP),2014,68.0,69.71494561764041
3503604,Areiópolis (SP),2015,76.0,76.67780352207792
3503604,Areiópolis (SP),2016,88.0,83.24352461844254
3503604,Areiópolis (SP),2017,83.0,85.02814007184456
3503604,Areiópolis (SP),2018,83.0,81.68778779884144
3503604,Areiópolis (SP),2019,84.438,81.6402140527781
3503604,Areiópolis (SP),2020,84.444,84.63964696035913
3503604,Areiópolis (SP),2021,85.148,80.14870418969919
3503604,Areiópolis (SP),2022,90.0,86.48667205535074
3503604,Areiópolis (SP),2023,84.714,87.14325924810646
3503604,Areiópolis (SP),2024,88.801,79.57104024956288
3503703,Ariranha (SP),2001,70.0,76.0789483979942
3503703,Ariranha (SP),2002,85.555,83.33071114033652
3503703,Ariranha (SP),2003,85.0,85.53070556127761
3503703,Ariranha (SP),2004,85.0,85.93168753030218
3503703,Ariranha (SP),2005,84.438,84.89455579526266
3503703,Ariranha (SP),2006,80.0,75.66231142905228
3503703,Ariranha (SP),2007,80.0,83.06934752533962
3503703,Ariranha (SP),2008,80.0,83.70790184262532
3503703,Ariranha (SP),2009,80.0,81.32639215786187
3503703,Ariranha (SP),2010,80.0,81.01709428644521
3503703,Ariranha (SP),2011,80.0,80.17500656024409
3503703,Ariranha (SP),2012,80.0,78.94738378424758
3503703,Ariranha (SP),2013,80.0,81.2041244235562
3503703,Ariranha (SP),2014,64.0,67.69948164027028
3503703,Ariranha (SP),2015,70.0,68.71203507139236
3503703,Ariranha (SP),2016,89.247,79.62465484501006
3503703,Ariranha (SP),2017,85.0,91.60462250236631
3503703,Ariranha (SP),2018,85.0,82.31129163723244
3503703,Ariranha (SP),2019,73.0,75.77244916626431
3503703,Ariranha (SP),2020,73.0,74.88720981223186
3503703,Ariranha (SP),2021,65.0,69.59937383377488
3503703,Ariranha (SP),2022,62.0,68.96422595723033
3503703,Ariranha (SP),2023,80.0,76.18997229869713
3503703,Ariranha (SP),2024,80.0,70.60926751541514
3503802,Artur Nogueira (SP),2001,75.0,71.2709873272422
3503802,Artur Nogueira (SP),2002,77.0,75.88103137526615
3503802,Artur Nogueira (SP),2003,77.0,79.40283290942612
3503802,Artur Nogueira (SP),2004,77.0,80.99155578388098
3503802,Artur Nogueira (SP),2005,76.484,82.2911584110623
3503802,Artur Nogueira (SP),2006,90.0,82.94469221419178
3503802,Artur Nogueira (SP),2007,90.0,87.74468075010114
3503802,Artur Nogueira (SP),2008,90.0,86.63360500038826
3503802,Artur Nogueira (SP),2009,90.0,90.4705287756568
3503802,Artur Nogueira (SP),2010,80.0,83.54730723247478
3503802,Artur Nogueira (SP),2011,80.0,80.1178818114022
3503802,Artur Nogueira (SP),2012,80.0,80.45054133720613
3503802,Artur Nogueira (SP),2013,80.0,81.221969392057
3503802,Artur Nogueira (SP),2014,73.0,72.45690320648797
3503802,Artur Nogueira (SP),2015,80.0,74.2193341163289
3503802,Artur Nogueira (SP),2016,80.0,78.89811772460733
3503802,Artur Nogueira (SP),2017,80.0,80.4674489948678
3503802,Artur Nogueira (SP),2018,77.667,77.74278779421
3503802,Artur Nogueira (SP),2019,78.4,78.70903249953672
3503802,Artur Nogueira (SP),2020,80.0,80.80843220719197
3503802,Artur Nogueira (SP),2021,90.0,79.86877856835402
3503802,Artur Nogueira (SP),2022,90.0,88.98013792330552
3503802,Artur Nogueira (SP),2023,80.0,82.4550010756452
3503802,Artur Nogueira (SP),2024,80.0,78.78696899269393
3503950,Aspásia (SP),2010,101.0,98.26741401001625
3503950,Aspásia (SP),2011,90.0,94.37841891232834
3503950,Aspásia (SP),2012,85.0,85.9842681211703
3503950,Aspásia (SP),2013,85.0,83.3957197041822
3503950,Aspásia (SP),2014,85.0,81.706244659983
3503950,Aspásia (SP),2015,85.0,86.2616239236855
3503950,Aspásia (SP),2016,85.0,87.96287179403959
3503950,Aspásia (SP),2017,85.0,88.91206442598865
3503950,Aspásia (SP),2018,85.0,81.61439863338374
3503950,Aspásia (SP),2019,90.0,84.01958650856496
3503950,Aspásia (SP),2020,90.0,88.31074498389962
3503950,Aspásia (SP),2021,60.0,80.12300256616994
3503950,Aspásia (SP),2022,90.0,79.65474514205671
3503950,Aspásia (SP),2023,78.75,89.91244079746124
3503950,Aspásia (SP),2024,82.0,77.34724829103976
3504008,Assis (SP),2001,88.698,78.9721078388194
3504008,Assis (SP),2002,75.0,80.02352846449624
3504008,Assis (SP),2003,78.708,77.32241363177633
3504008,Assis (SP),2004,78.0,82.55854728054724
3504008,Assis (SP),2005,74.5,80.50362328518271
3504008,Assis (SP),2006,75.0,72.72065501482489
3504008,Assis (SP),2007,77.0,77.10215985959806
3504008,Assis (SP),2008,75.0,78.66442772877747
3504008,Assis (SP),2009,92.28,82.74833557170022
3504008,Assis (SP),2010,83.699,83.80124825969843
3504008,Assis (SP),2011,70.5,72.9529577479198
3504008,Assis (SP),2012,75.0,73.01897510805377
3504008,Assis (SP),2013,75.0,74.67344769101246
3504008,Assis (SP),2014,70.0,73.4329938839668
3504008,Assis (SP),2015,80.0,75.9385806077362
3504008,Assis (SP),2016,75.0,77.18972838344226
3504008,Assis (SP),2017,95.0,86.32068156599863
3504008,Assis (SP),2018,85.0,89.33457027831126
3504008,Assis (SP),2019,85.0,83.39188505146485
3504008,Assis (SP),2020,85.0,86.45297407607794
3504008,Assis (SP),2021,77.0,78.9467595455484
3504008,Assis (SP),2022,85.0,84.04308537560861
3504008,Assis (SP),2023,85.0,85.91974127118218
3504008,Assis (SP),2024,78.0,77.57497401076701
3504107,Atibaia (SP),2003,41.0,41.66628235349373
3504107,Atibaia (SP),2004,42.0,43.4360299389075
3504107,Atibaia (SP),2005,40.354,41.26759191754693
3504107,Atibaia (SP),2006,40.0,40.49443943628187
3504107,Atibaia (SP),2007,40.0,41.196468538720275
3504107,Atibaia (SP),2008,50.0,45.79251293458625
3504107,Atibaia (SP),2009,50.0,47.481158139608745
3504107,Atibaia (SP),2010,55.0,53.49674271361972
3504107,Atibaia (SP),2011,90.0,77.07188063437661
3504107,Atibaia (SP),2012,75.0,74.56855521753948
3504107,Atibaia (SP),2013,90.0,73.25192573193677
3504107,Atibaia (SP),2014,70.0,78.91780314190224
3504107,Atibaia (SP),2015,70.0,70.83740341387762
3504107,Atibaia (SP),2016,70.0,71.05268520262167
3504107,Atibaia (SP),2017,70.0,69.81022336689396
3504107,Atibaia (SP),2018,70.0,69.44173287058767
3504107,Atibaia (SP),2019,70.0,67.82996334434868
3504107,Atibaia (SP),2020,70.0,69.33315113323158
3504107,Atibaia (SP),2021,70.0,69.82882454381088
3504107,Atibaia (SP),2022,70.0,68.59007697656091
3504107,Atibaia (SP),2023,70.0,66.37251128232738
3504107,Atibaia (SP),2024,70.0,69.17577597073783
3504206,Auriflama (SP),2002,85.083,80.86774052128987
3504206,Auriflama (SP),2003,88.05,87.66947763456315
3504206,Auriflama (SP),2004,84.536,87.02765336697989
3504206,Auriflama (SP),2005,79.451,81.15215519263084
3504206,Auriflama (SP),2006,120.0,93.65303010782887
3504206,Auriflama (SP),2007,120.0,120.12581475681262
3504206,Auriflama (SP),2008,81.0,80.78410287489925
3504206,Auriflama (SP),2010,80.0,80.66792022774044
3504206,Auriflama (SP),2011,80.0,76.79152968733288
3504206,Auriflama (SP),2012,79.781,73.28208623139177
3504206,Auriflama (SP),2013,74.223,82.09326918395061
3504206,Auriflama (SP),2014,74.223,72.49604256276733
3504206,Auriflama (SP),2015,66.36,71.3911244153686
3504206,Auriflama (SP),2016,70.0,69.31821002633663
3504206,Auriflama (SP),2017,70.0,72.95489566551917
3504206,Auriflama (SP),2018,70.0,68.45648941760642
3504206,Auriflama (SP),2019,75.0,75.42586630866263
3504206,Auriflama (SP),2020,70.0,73.40902061324783
3504206,Auriflama (SP),2021,64.0,67.22857652246361
3504206,Auriflama (SP),2022,70.0,69.58831408314757
