NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,V_numerico,variavel_padronizada
6,Município,1006,Hectares,6467,3507001,Boituva (SP),216,Área colhida,2008,2008,40106,Cana-de-açúcar,6467,area_colhida_ha
6,Município,1006,Hectares,7200,3507001,Boituva (SP),216,Área colhida,2009,2009,40106,Cana-de-açúcar,7200,area_colhida_ha
6,Município,1006,Hectares,7200,3507001,Boituva (SP),216,Área colhida,2010,2010,40106,Cana-de-açúcar,7200,area_colhida_ha
6,Município,1006,Hectares,7200,3507001,Boituva (SP),216,Área colhida,2011,2011,40106,Cana-de-açúcar,7200,area_colhida_ha
6,Município,1006,Hectares,-,3507001,Boituva (SP),216,Área colhida,2012,2012,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,8000,3507001,Boituva (SP),216,Área colhida,2013,2013,40106,Cana-de-açúcar,8000,area_colhida_ha
6,Município,1006,Hectares,7200,3507001,Boituva (SP),216,Área colhida,2014,2014,40106,Cana-de-açúcar,7200,area_colhida_ha
6,Município,1006,Hectares,6500,3507001,Boituva (SP),216,Área colhida,2015,2015,40106,Cana-de-açúcar,6500,area_colhida_ha
6,Município,1006,Hectares,6500,3507001,Boituva (SP),216,Área colhida,2016,2016,40106,Cana-de-açúcar,6500,area_colhida_ha
6,Município,1006,Hectares,6500,3507001,Boituva (SP),216,Área colhida,2017,2017,40106,Cana-de-açúcar,6500,area_colhida_ha
6,Município,1006,Hectares,6000,3507001,Boituva (SP),216,Área colhida,2018,2018,40106,Cana-de-açúcar,6000,area_colhida_ha
6,Município,1006,Hectares,6000,3507001,Boituva (SP),216,Área colhida,2019,2019,40106,Cana-de-açúcar,6000,area_colhida_ha
6,Município,1006,Hectares,6000,3507001,Boituva (SP),216,Área colhida,2020,2020,40106,Cana-de-açúcar,6000,area_colhida_ha
6,Município,1006,Hectares,5800,3507001,Boituva (SP),216,Área colhida,2021,2021,40106,Cana-de-açúcar,5800,area_colhida_ha
6,Município,1006,Hectares,5800,3507001,Boituva (SP),216,Área colhida,2022,2022,40106,Cana-de-açúcar,5800,area_colhida_ha
6,Município,1006,Hectares,5500,3507001,Boituva (SP),216,Área colhida,2023,2023,40106,Cana-de-açúcar,5500,area_colhida_ha
6,Município,1006,Hectares,5700,3507001,Boituva (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,5700,area_colhida_ha
6,Município,1017,Toneladas,392000,3507001,Boituva (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,392000,producao_ton
6,Município,1017,Toneladas,464000,3507001,Boituva (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,464000,producao_ton
6,Município,1017,Toneladas,392000,3507001,Boituva (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,392000,producao_ton
6,Município,1017,Toneladas,448000,3507001,Boituva (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,448000,producao_ton
6,Município,1017,Toneladas,495880,3507001,Boituva (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,495880,producao_ton
6,Município,1017,Toneladas,513970,3507001,Boituva (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,513970,producao_ton
6,Município,1017,Toneladas,700500,3507001,Boituva (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,700500,producao_ton
6,Município,1017,Toneladas,11961,3507001,Boituva (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,11961,producao_ton
6,Município,1017,Toneladas,700500,3507001,Boituva (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,700500,producao_ton
6,Município,1017,Toneladas,720000,3507001,Boituva (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,720000,producao_ton
6,Município,1017,Toneladas,659016,3507001,Boituva (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,659016,producao_ton
6,Município,1017,Toneladas,659016,3507001,Boituva (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,659016,producao_ton
6,Município,1017,Toneladas,-,3507001,Boituva (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,800000,3507001,Boituva (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,800000,producao_ton
6,Município,1017,Toneladas,600000,3507001,Boituva (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,600000,producao_ton
6,Município,1017,Toneladas,650000,3507001,Boituva (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,650000,producao_ton
6,Município,1017,Toneladas,650000,3507001,Boituva (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,650000,producao_ton
6,Município,1017,Toneladas,650000,3507001,Boituva (SP),214,Quantidade produzida,2017,2017,40106,Cana-de-açúcar,650000,producao_ton
6,Município,1017,Toneladas,480000,3507001,Boituva (SP),214,Quantidade produzida,2018,2018,40106,Cana-de-açúcar,480000,producao_ton
6,Município,1017,Toneladas,440000,3507001,Boituva (SP),214,Quantidade produzida,2019,2019,40106,Cana-de-açúcar,440000,producao_ton
6,Município,1017,Toneladas,600000,3507001,Boituva (SP),214,Quantidade produzida,2020,2020,40106,Cana-de-açúcar,600000,producao_ton
6,Município,1017,Toneladas,580000,3507001,Boituva (SP),214,Quantidade produzida,2021,2021,40106,Cana-de-açúcar,580000,producao_ton
6,Município,1017,Toneladas,580000,3507001,Boituva (SP),214,Quantidade produzida,2022,2022,40106,Cana-de-açúcar,580000,producao_ton
6,Município,1017,Toneladas,550000,3507001,Boituva (SP),214,Quantidade produzida,2023,2023,40106,Cana-de-açúcar,550000,producao_ton
6,Município,1017,Toneladas,570000,3507001,Boituva (SP),214,Quantidade produzida,2024,2024,40106,Cana-de-açúcar,570000,producao_ton
6,Município,33,Quilogramas por Hectare,70000,3507001,Boituva (SP),112,Rendimento médio da produção,2000,2000,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3507001,Boituva (SP),112,Rendimento médio da produção,2001,2001,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3507001,Boituva (SP),112,Rendimento médio da produção,2002,2002,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3507001,Boituva (SP),112,Rendimento médio da produção,2003,2003,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80500,3507001,Boituva (SP),112,Rendimento médio da produção,2004,2004,40106,Cana-de-açúcar,80500,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,79475,3507001,Boituva (SP),112,Rendimento médio da produção,2005,2005,40106,Cana-de-açúcar,79475,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,109368,3507001,Boituva (SP),112,Rendimento médio da produção,2006,2006,40106,Cana-de-açúcar,109368,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,109733,3507001,Boituva (SP),112,Rendimento médio da produção,2007,2007,40106,Cana-de-açúcar,109733,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,108319,3507001,Boituva (SP),112,Rendimento médio da produção,2008,2008,40106,Cana-de-açúcar,108319,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2009,2009,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,91530,3507001,Boituva (SP),112,Rendimento médio da produção,2010,2010,40106,Cana-de-açúcar,91530,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,91530,3507001,Boituva (SP),112,Rendimento médio da produção,2011,2011,40106,Cana-de-açúcar,91530,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,-,3507001,Boituva (SP),112,Rendimento médio da produção,2012,2012,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2013,2013,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,83333,3507001,Boituva (SP),112,Rendimento médio da produção,2014,2014,40106,Cana-de-açúcar,83333,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2015,2015,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2016,2016,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2017,2017,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3507001,Boituva (SP),112,Rendimento médio da produção,2018,2018,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,73333,3507001,Boituva (SP),112,Rendimento médio da produção,2019,2019,40106,Cana-de-açúcar,73333,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2020,2020,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2021,2021,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2022,2022,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2023,2023,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3507001,Boituva (SP),112,Rendimento médio da produção,2024,2024,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,40,Mil Reais,6993,3507001,Boituva (SP),215,Valor da produção,2000,2000,40106,Cana-de-açúcar,6993,valor_producao_mil_reais
6,Município,40,Mil Reais,11475,3507001,Boituva (SP),215,Valor da produção,2001,2001,40106,Cana-de-açúcar,11475,valor_producao_mil_reais
6,Município,40,Mil Reais,11944,3507001,Boituva (SP),215,Valor da produção,2002,2002,40106,Cana-de-açúcar,11944,valor_producao_mil_reais
6,Município,40,Mil Reais,16679,3507001,Boituva (SP),215,Valor da produção,2003,2003,40106,Cana-de-açúcar,16679,valor_producao_mil_reais
6,Município,40,Mil Reais,13885,3507001,Boituva (SP),215,Valor da produção,2004,2004,40106,Cana-de-açúcar,13885,valor_producao_mil_reais
6,Município,40,Mil Reais,14391,3507001,Boituva (SP),215,Valor da produção,2005,2005,40106,Cana-de-açúcar,14391,valor_producao_mil_reais
6,Município,40,Mil Reais,22696,3507001,Boituva (SP),215,Valor da produção,2006,2006,40106,Cana-de-açúcar,22696,valor_producao_mil_reais
6,Município,40,Mil Reais,383,3507001,Boituva (SP),215,Valor da produção,2007,2007,40106,Cana-de-açúcar,383,valor_producao_mil_reais
6,Município,40,Mil Reais,22416,3507001,Boituva (SP),215,Valor da produção,2008,2008,40106,Cana-de-açúcar,22416,valor_producao_mil_reais
6,Município,40,Mil Reais,25200,3507001,Boituva (SP),215,Valor da produção,2009,2009,40106,Cana-de-açúcar,25200,valor_producao_mil_reais
6,Município,40,Mil Reais,26360,3507001,Boituva (SP),215,Valor da produção,2010,2010,40106,Cana-de-açúcar,26360,valor_producao_mil_reais
6,Município,40,Mil Reais,26361,3507001,Boituva (SP),215,Valor da produção,2011,2011,40106,Cana-de-açúcar,26361,valor_producao_mil_reais
6,Município,40,Mil Reais,-,3507001,Boituva (SP),215,Valor da produção,2012,2012,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,35200,3507001,Boituva (SP),215,Valor da produção,2013,2013,40106,Cana-de-açúcar,35200,valor_producao_mil_reais
6,Município,40,Mil Reais,33000,3507001,Boituva (SP),215,Valor da produção,2014,2014,40106,Cana-de-açúcar,33000,valor_producao_mil_reais
6,Município,40,Mil Reais,34450,3507001,Boituva (SP),215,Valor da produção,2015,2015,40106,Cana-de-açúcar,34450,valor_producao_mil_reais
6,Município,40,Mil Reais,21450,3507001,Boituva (SP),215,Valor da produção,2016,2016,40106,Cana-de-açúcar,21450,valor_producao_mil_reais
6,Município,40,Mil Reais,28971,3507001,Boituva (SP),215,Valor da produção,2017,2017,40106,Cana-de-açúcar,28971,valor_producao_mil_reais
6,Município,40,Mil Reais,31200,3507001,Boituva (SP),215,Valor da produção,2018,2018,40106,Cana-de-açúcar,31200,valor_producao_mil_reais
6,Município,40,Mil Reais,27865,3507001,Boituva (SP),215,Valor da produção,2019,2019,40106,Cana-de-açúcar,27865,valor_producao_mil_reais
6,Município,40,Mil Reais,43440,3507001,Boituva (SP),215,Valor da produção,2020,2020,40106,Cana-de-açúcar,43440,valor_producao_mil_reais
6,Município,40,Mil Reais,52780,3507001,Boituva (SP),215,Valor da produção,2021,2021,40106,Cana-de-açúcar,52780,valor_producao_mil_reais
6,Município,40,Mil Reais,116000,3507001,Boituva (SP),215,Valor da produção,2022,2022,40106,Cana-de-açúcar,116000,valor_producao_mil_reais
6,Município,40,Mil Reais,66000,3507001,Boituva (SP),215,Valor da produção,2023,2023,40106,Cana-de-açúcar,66000,valor_producao_mil_reais
6,Município,40,Mil Reais,74100,3507001,Boituva (SP),215,Valor da produção,2024,2024,40106,Cana-de-açúcar,74100,valor_producao_mil_reais
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2000,2000,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2001,2001,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2002,2002,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2003,2003,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2004,2004,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2005,2005,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2006,2006,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2007,2007,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2008,2008,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2009,2009,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2010,2010,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,4,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2011,2011,40106,Cana-de-açúcar,4,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2012,2012,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2013,2013,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2014,2014,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2015,2015,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2016,2016,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2017,2017,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2018,2018,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2019,2019,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2020,2020,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2021,2021,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2022,2022,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2023,2023,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),8331,Área plantada ou destinada à colheita,2024,2024,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2000,2000,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2001,2001,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2002,2002,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2003,2003,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2004,2004,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2005,2005,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2006,2006,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2007,2007,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2008,2008,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2009,2009,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,-,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2010,2010,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,4,3507100,Bom Jesus dos Perdões (SP),216,Área colhida,2011,2011,40106,Cana-de-açúcar,4,area_colhida_ha
